test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
TCONS_00000214	XLOC_000122	CLEC4M	chr19:7828034-7834491	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000215	XLOC_000123	CLEC4GP1	chr19:7852369-7855898	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000216	XLOC_000124	EVI5L	chr19:7895160-7929862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000217	XLOC_000124	EVI5L	chr19:7895160-7929862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000218	XLOC_000124	EVI5L	chr19:7895160-7929862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000219	XLOC_000125	LRRC8E	chr19:7953389-7966908	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000220	XLOC_000126	MAP2K7	chr19:7968764-7979363	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000221	XLOC_000127	LOC100507588	chr19:7981031-7983980	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000222	XLOC_000128	SNAPC2	chr19:7985193-7988136	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000223	XLOC_000128	SNAPC2	chr19:7985193-7988136	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000224	XLOC_000129	CCL25	chr19:8117645-8127547	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000225	XLOC_000129	CCL25	chr19:8117645-8127547	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000226	XLOC_000130	CERS4	chr19:8274216-8327304	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000227	XLOC_000131	RPS28	chr19:8386383-8387280	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000228	XLOC_000132	ANGPTL4	chr19:8429010-8439257	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000229	XLOC_000132	ANGPTL4	chr19:8429010-8439257	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000230	XLOC_000133	RAB11B	chr19:8439259-8469317	Adrena	Brain	NOTEST	16.8067	41.4568	1.30257	0	1	1	no
TCONS_00000231	XLOC_000134	MARCH2	chr19:8478186-8503899	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000232	XLOC_000134	MARCH2	chr19:8478186-8503899	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000233	XLOC_000134	MARCH2	chr19:8478186-8503899	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000234	XLOC_000134	MARCH2	chr19:8478186-8503899	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000235	XLOC_000135	HNRNPM	chr19:8509802-8554002	Adrena	Brain	NOTEST	0.0430241	0	-inf	0	1	1	no
TCONS_00000236	XLOC_000135	HNRNPM	chr19:8509802-8554002	Adrena	Brain	NOTEST	32.3548	0	-inf	0	1	1	no
TCONS_00000237	XLOC_000136	OR2Z1	chr19:8841390-8842335	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000238	XLOC_000137	MBD3L1	chr19:8953268-8954016	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000239	XLOC_000138	OR1M1	chr19:9203920-9204862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000240	XLOC_000139	ZNF317	chr19:9251055-9274091	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000241	XLOC_000139	ZNF317	chr19:9251055-9274091	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000242	XLOC_000140	OR7D2	chr19:9296269-9299493	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000243	XLOC_000141	OR7E24	chr19:9361719-9362739	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000244	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000245	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000246	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000247	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000248	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000249	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000250	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000251	XLOC_000142	ZNF559-ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000252	XLOC_000142	ZNF559	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000253	XLOC_000142	ZNF559-ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000254	XLOC_000142	ZNF559-ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000255	XLOC_000142	ZNF559-ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000256	XLOC_000142	ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000257	XLOC_000142	ZNF177	chr19:9434447-9493293	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000258	XLOC_000143	LOC284385	chr19:9732157-9745538	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000259	XLOC_000144	UBL5	chr19:9938555-9940797	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000260	XLOC_000144	UBL5	chr19:9938555-9940797	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000261	XLOC_000145	PIN1	chr19:9945882-9960365	Adrena	Brain	NOTEST	0	50.3393	inf	0	1	1	no
TCONS_00000262	XLOC_000145	PIN1	chr19:9945882-9960365	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000263	XLOC_000145	PIN1	chr19:9945882-9960365	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000264	XLOC_000145	PIN1	chr19:9945882-9960365	Adrena	Brain	NOTEST	0	0.0516367	inf	0	1	1	no
TCONS_00000265	XLOC_000146	RDH8	chr19:10123924-10132954	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000266	XLOC_000147	C3P1	chr19:10152031-10184813	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000267	XLOC_000148	C19orf66	chr19:10196805-10213425	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000268	XLOC_000149	PPAN	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000269	XLOC_000149	PPAN-P2RY11	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000270	XLOC_000149	PPAN-P2RY11	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000271	XLOC_000150	SNORD105	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000272	XLOC_000151	SNORD105B	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000273	XLOC_000149	P2RY11	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000274	XLOC_000152	MIR4322	chr19:10332108-10341948	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000275	XLOC_000153	MRPL4	chr19:10362639-10370736	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000276	XLOC_000153	MRPL4	chr19:10362639-10370736	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000277	XLOC_000153	MRPL4	chr19:10362639-10370736	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000278	XLOC_000153	MRPL4	chr19:10362639-10370736	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000279	XLOC_000154	ICAM1	chr19:10381516-10397291	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000280	XLOC_000155	ICAM4	chr19:10397642-10399260	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000281	XLOC_000155	ICAM4	chr19:10397642-10399260	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000282	XLOC_000155	ICAM4	chr19:10397642-10399260	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000283	XLOC_000156	ICAM5	chr19:10400654-10407454	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000284	XLOC_000157	PDE4A	chr19:10527448-10580307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000285	XLOC_000157	PDE4A	chr19:10527448-10580307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000286	XLOC_000157	PDE4A	chr19:10527448-10580307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000287	XLOC_000157	PDE4A	chr19:10527448-10580307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000288	XLOC_000157	PDE4A	chr19:10527448-10580307	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000289	XLOC_000158	ATG4D	chr19:10654646-10676702	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000290	XLOC_000159	MIR1238	chr19:10654646-10676702	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000291	XLOC_000160	SLC44A2	chr19:10713120-10755235	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000292	XLOC_000160	SLC44A2	chr19:10713120-10755235	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000293	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000294	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000295	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000296	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000297	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000298	XLOC_000161	ILF3	chr19:10764936-10803095	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000299	XLOC_000162	QTRT1	chr19:10812111-10824043	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000300	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000301	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000302	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000303	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000304	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000305	XLOC_000163	DNM2	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000306	XLOC_000164	MIR638	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000307	XLOC_000165	MIR4748	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000308	XLOC_000166	C19orf38	chr19:10959105-10980360	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000309	XLOC_000167	CARM1	chr19:10982252-11039357	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000310	XLOC_000168	C19orf52	chr19:11039423-11040916	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000311	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000312	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000313	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000314	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000315	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000316	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000317	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000318	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000319	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000320	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000321	XLOC_000169	SMARCA4	chr19:11071597-11172958	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000322	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000323	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000324	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000325	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000326	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000327	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000328	XLOC_000170	LDLR	chr19:11200037-11244505	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000329	XLOC_000171	C19orf80	chr19:11309968-11373168	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000330	XLOC_000172	TSPAN16	chr19:11406823-11450344	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000331	XLOC_000173	CCDC159	chr19:11457180-11465620	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000332	XLOC_000174	LPPR2	chr19:11466061-11476374	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000333	XLOC_000174	LPPR2	chr19:11466061-11476374	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000334	XLOC_000175	SWSAP1	chr19:11485382-11487627	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000335	XLOC_000176	PRKCSH	chr19:11546268-11561782	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000336	XLOC_000176	PRKCSH	chr19:11546268-11561782	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000337	XLOC_000177	CNN1	chr19:11649578-11661138	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000338	XLOC_000178	ZNF627	chr19:11708234-11729974	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000339	XLOC_000179	ZNF833P	chr19:11784812-11797384	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000340	XLOC_000180	ZNF441	chr19:11877814-11894893	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000341	XLOC_000181	ZNF491	chr19:11909390-11919306	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000342	XLOC_000182	ZNF440	chr19:11925106-11946016	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000343	XLOC_000183	ZNF439	chr19:11976843-11980306	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000344	XLOC_000184	ZNF69	chr19:11998669-12025365	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000345	XLOC_000185	ZNF700	chr19:12035899-12061578	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000346	XLOC_000186	ZNF763	chr19:12075868-12091198	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000347	XLOC_000187	ZNF844	chr19:12175545-12188626	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000348	XLOC_000188	ZNF788	chr19:12203077-12225494	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000349	XLOC_000189	ZNF136	chr19:12273871-12300064	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000350	XLOC_000190	ZNF791	chr19:12721731-12740676	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000351	XLOC_000191	WDR83	chr19:12777617-12792701	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000352	XLOC_000191	WDR83	chr19:12777617-12792701	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000353	XLOC_000191	WDR83	chr19:12777617-12792701	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000354	XLOC_000192	ASNA1	chr19:12848305-12859137	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000355	XLOC_000193	BEST2	chr19:12863406-12869271	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000356	XLOC_000194	JUNB	chr19:12902309-12904125	Adrena	Brain	NOTEST	14.8466	0	-inf	0	1	1	no
TCONS_00000357	XLOC_000195	RNASEH2A	chr19:12917427-12924462	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000358	XLOC_000196	MAST1	chr19:12949258-12985766	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000359	XLOC_000197	GCDH	chr19:13001973-13030086	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000360	XLOC_000197	GCDH	chr19:13001973-13030086	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000361	XLOC_000198	CALR	chr19:13049413-13055304	Adrena	Brain	NOTEST	42.0612	0	-inf	0	1	1	no
TCONS_00000362	XLOC_000199	RAD23A	chr19:13056653-13064455	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000363	XLOC_000200	DAND5	chr19:13080431-13085567	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000364	XLOC_000201	NFIX	chr19:13106583-13209610	Adrena	Brain	NOTEST	0	5.49807	inf	0	1	1	no
TCONS_00000365	XLOC_000202	NACC1	chr19:13229108-13251959	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000366	XLOC_000203	IER2	chr19:13261281-13265718	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000367	XLOC_000204	CCDC130	chr19:13858752-13874106	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000368	XLOC_000205	MRI1	chr19:13875336-13885096	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000369	XLOC_000205	MRI1	chr19:13875336-13885096	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000370	XLOC_000206	C19orf53	chr19:13885256-13889586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000371	XLOC_000207	ZSWIM4	chr19:13906273-13943044	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000372	XLOC_000208	MIR181C	chr19:13985512-13985622	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000373	XLOC_000209	MIR181D	chr19:13985688-13985825	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000374	XLOC_000210	NANOS3	chr19:13988062-13991571	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000375	XLOC_000211	CC2D1A	chr19:14016955-14041693	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000376	XLOC_000212	DCAF15	chr19:14041999-14072256	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000377	XLOC_000213	RLN3	chr19:14139016-14141783	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000378	XLOC_000214	IL27RA	chr19:14142261-14164026	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000379	XLOC_000215	LOC113230	chr19:14183820-14185874	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000380	XLOC_000216	LOC100507373	chr19:14247963-14316997	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000381	XLOC_000217	CD97	chr19:14491955-14519537	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000382	XLOC_000217	CD97	chr19:14491955-14519537	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000383	XLOC_000217	CD97	chr19:14491955-14519537	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000384	XLOC_000218	PKN1	chr19:14544165-14582679	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000385	XLOC_000218	PKN1	chr19:14544165-14582679	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000386	XLOC_000219	MIR639	chr19:14640354-14676792	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000387	XLOC_000219	TECR	chr19:14640354-14676792	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000388	XLOC_000219	TECR	chr19:14640354-14676792	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000389	XLOC_000219	TECR	chr19:14640354-14676792	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000390	XLOC_000220	CLEC17A	chr19:14693895-14721956	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000391	XLOC_000220	CLEC17A	chr19:14693895-14721956	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000392	XLOC_000221	ZNF333	chr19:14800869-14831772	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000393	XLOC_000222	OR7C2	chr19:15052300-15053260	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000394	XLOC_000223	CCDC105	chr19:15121538-15134083	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000395	XLOC_000224	CASP14	chr19:15160290-15169103	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000396	XLOC_000225	OR1I1	chr19:15197876-15198944	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000397	XLOC_000226	SYDE1	chr19:15218213-15236577	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000398	XLOC_000227	MIR1470	chr19:15532317-15560762	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000399	XLOC_000228	CYP4F22	chr19:15619335-15663128	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000400	XLOC_000229	CYP4F8	chr19:15726028-15740447	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000401	XLOC_000230	CYP4F3	chr19:15751706-15771570	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000402	XLOC_000230	CYP4F3	chr19:15751706-15771570	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000403	XLOC_000230	CYP4F3	chr19:15751706-15771570	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000404	XLOC_000231	CYP4F12	chr19:15783827-15807984	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000405	XLOC_000232	OR10H2	chr19:15838833-15839862	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000406	XLOC_000233	OR10H3	chr19:15852202-15853153	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000407	XLOC_000234	OR10H5	chr19:15904858-15905806	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000408	XLOC_000235	UCA1	chr19:15939756-15946230	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000409	XLOC_000236	OR10H4	chr19:16059817-16060768	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000410	XLOC_000237	LOC126536	chr19:16126443-16138272	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000411	XLOC_000238	FLJ25328	chr19:16144522-16152918	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000412	XLOC_000238	FLJ25328	chr19:16144522-16152918	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000413	XLOC_000239	TPM4	chr19:16178316-16213813	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000414	XLOC_000239	TPM4	chr19:16178316-16213813	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000415	XLOC_000240	RAB8A	chr19:16222489-16244445	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000416	XLOC_000241	HSH2D	chr19:16244837-16269377	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000417	XLOC_000242	FAM32A	chr19:16296234-16302857	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000418	XLOC_000243	AP1M1	chr19:16308664-16346156	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000419	XLOC_000243	AP1M1	chr19:16308664-16346156	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000420	XLOC_000244	KLF2	chr19:16435650-16438339	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000421	XLOC_000245	C19orf44	chr19:16607204-16653263	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000422	XLOC_000246	TMEM38A	chr19:16771937-16799816	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000423	XLOC_000247	NWD1	chr19:16830786-16928774	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000424	XLOC_000248	SIN3B	chr19:16940208-16991164	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000425	XLOC_000249	F2RL3	chr19:16999825-17002830	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000426	XLOC_000250	MYO9B	chr19:17186590-17324104	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000427	XLOC_000250	MYO9B	chr19:17186590-17324104	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000428	XLOC_000251	USE1	chr19:17326154-17330638	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00000429	XLOC_000252	OCEL1	chr19:17337054-17340028	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
